medicamento_id,mes,anio,region,temporada,uso_previsto,uso_real,uso_prev_dif,uso_real_dif
Med_7,12,2023,Norte,Primavera,81,211,-205.0,-15.0
Med_7,1,2024,Oeste,Otoño,276,273,195.0,62.0
Med_7,1,2024,Este,Otoño,296,275,20.0,2.0
Med_7,2,2024,Este,Primavera,160,303,-136.0,28.0
Med_7,2,2024,Este,Verano,256,259,96.0,-44.0
Med_7,2,2024,Norte,Otoño,240,211,-16.0,-48.0
Med_7,3,2024,Oeste,Otoño,73,266,-167.0,55.0
Med_7,3,2024,Este,Verano,102,84,29.0,-182.0
Med_7,4,2024,Oeste,Verano,76,186,-26.0,102.0
Med_7,4,2024,Norte,Otoño,51,147,-25.0,-39.0
Med_7,4,2024,Norte,Invierno,173,189,122.0,42.0
Med_7,5,2024,Oeste,Otoño,209,178,36.0,-11.0
Med_7,6,2024,Norte,Invierno,256,77,47.0,-101.0
Med_7,6,2024,Sur,Primavera,271,65,15.0,-12.0
Med_7,7,2024,Oeste,Verano,162,67,-109.0,2.0
Med_7,7,2024,Norte,Otoño,51,295,-111.0,228.0
Med_7,7,2024,Oeste,Primavera,295,102,244.0,-193.0
Med_7,8,2024,Oeste,Primavera,90,244,-205.0,142.0
Med_7,8,2024,Norte,Otoño,239,115,149.0,-129.0
Med_7,8,2024,Sur,Otoño,104,94,-135.0,-21.0
Med_7,12,2024,Norte,Invierno,112,57,8.0,-37.0
Med_7,12,2024,Este,Primavera,252,83,140.0,26.0
Med_8,1,2023,Sur,Invierno,183,205,0.0,0.0
Med_8,1,2023,Oeste,Otoño,103,214,-80.0,9.0
Med_8,1,2023,Oeste,Verano,202,137,99.0,-77.0
Med_8,1,2023,Norte,Otoño,63,132,-139.0,-5.0
Med_8,2,2023,Norte,Verano,154,226,91.0,94.0
Med_8,2,2023,Sur,Otoño,188,43,34.0,-183.0
Med_8,2,2023,Norte,Verano,248,118,60.0,75.0
Med_8,2,2023,Oeste,Invierno,246,219,-2.0,101.0
Med_8,3,2023,Sur,Verano,155,266,-91.0,47.0
Med_8,5,2023,Sur,Invierno,138,276,-17.0,10.0
Med_8,5,2023,Este,Verano,291,218,153.0,-58.0
Med_8,5,2023,Norte,Otoño,143,229,-148.0,11.0
Med_8,6,2023,Sur,Invierno,115,78,-28.0,-151.0
Med_8,6,2023,Oeste,Primavera,78,236,-37.0,158.0
Med_8,7,2023,Oeste,Otoño,282,286,204.0,50.0
Med_8,7,2023,Este,Otoño,186,255,-96.0,-31.0
Med_8,7,2023,Norte,Otoño,214,93,28.0,-162.0
Med_8,8,2023,Norte,Verano,136,135,-78.0,42.0
Med_8,8,2023,Norte,Verano,223,242,87.0,107.0
Med_8,9,2023,Este,Invierno,271,193,48.0,-49.0
Med_8,9,2023,Oeste,Verano,157,107,-114.0,-86.0
Med_8,10,2023,Norte,Invierno,263,145,106.0,38.0
Med_8,10,2023,Sur,Invierno,296,197,33.0,52.0
Med_8,10,2023,Oeste,Verano,65,257,-231.0,60.0
Med_8,11,2023,Sur,Primavera,239,251,174.0,-6.0
Med_8,11,2023,Oeste,Verano,90,249,-149.0,-2.0
Med_8,12,2023,Este,Invierno,74,219,-16.0,-30.0
Med_8,12,2023,Norte,Verano,112,155,38.0,-64.0
Med_8,12,2023,Sur,Verano,89,239,-23.0,84.0
Med_8,1,2024,Este,Otoño,207,226,118.0,-13.0
Med_8,1,2024,Oeste,Otoño,133,281,-74.0,55.0
Med_8,1,2024,Este,Otoño,125,45,-8.0,-236.0
Med_8,2,2024,Norte,Otoño,206,219,81.0,174.0
Med_8,2,2024,Este,Primavera,86,131,-120.0,-88.0
Med_8,3,2024,Oeste,Otoño,92,246,6.0,115.0
Med_8,3,2024,Oeste,Verano,55,154,-37.0,-92.0
Med_8,3,2024,Norte,Otoño,170,278,115.0,124.0
Med_8,3,2024,Norte,Invierno,92,269,-78.0,-9.0
Med_8,4,2024,Sur,Invierno,223,248,131.0,-21.0
Med_8,4,2024,Este,Otoño,162,212,-61.0,-36.0
Med_8,4,2024,Sur,Otoño,77,297,-85.0,85.0
Med_8,6,2024,Este,Verano,60,93,-17.0,-204.0
Med_8,7,2024,Este,Primavera,264,79,204.0,-14.0
Med_8,8,2024,Sur,Invierno,186,279,-78.0,200.0
Med_8,8,2024,Norte,Verano,201,317,15.0,38.0
Med_8,9,2024,Oeste,Otoño,261,176,60.0,-141.0
Med_8,9,2024,Este,Primavera,220,69,-41.0,-107.0
Med_8,9,2024,Norte,Verano,108,313,-112.0,244.0
Med_8,10,2024,Norte,Invierno,142,129,34.0,-184.0
Med_8,10,2024,Norte,Primavera,222,146,80.0,17.0
Med_8,11,2024,Oeste,Primavera,175,164,-47.0,18.0
Med_8,11,2024,Norte,Otoño,177,121,2.0,-43.0
Med_8,11,2024,Norte,Invierno,243,288,66.0,167.0
Med_8,11,2024,Este,Invierno,259,183,16.0,-105.0
Med_8,12,2024,Oeste,Otoño,89,220,-170.0,37.0
Med_8,12,2024,Norte,Otoño,163,286,74.0,66.0
Med_8,12,2024,Este,Primavera,208,167,45.0,-119.0
Med_9,1,2023,Norte,Invierno,131,87,0.0,0.0
Med_9,1,2023,Oeste,Primavera,283,128,152.0,41.0
Med_9,2,2023,Sur,Verano,199,319,-84.0,191.0
Med_9,3,2023,Norte,Verano,288,157,89.0,-162.0
Med_9,3,2023,Norte,Primavera,272,233,-16.0,76.0
Med_9,3,2023,Norte,Invierno,89,64,-183.0,-169.0
Med_9,5,2023,Sur,Invierno,142,308,53.0,244.0
Med_9,5,2023,Este,Primavera,216,124,74.0,-184.0
Med_9,5,2023,Este,Primavera,180,270,-36.0,146.0
Med_9,5,2023,Sur,Otoño,110,268,-70.0,-2.0
Med_9,6,2023,Oeste,Verano,181,97,71.0,-171.0
Med_9,7,2023,Sur,Verano,216,128,35.0,31.0
Med_9,8,2023,Oeste,Invierno,257,95,41.0,-33.0
Med_9,8,2023,Sur,Verano,231,206,-26.0,111.0
Med_9,8,2023,Norte,Invierno,251,235,20.0,29.0
Med_9,8,2023,Oeste,Invierno,112,250,-139.0,15.0
Med_9,8,2023,Este,Invierno,165,189,53.0,-61.0
Med_9,8,2023,Sur,Primavera,227,148,62.0,-41.0
Med_9,9,2023,Sur,Otoño,162,271,-65.0,123.0
Med_9,9,2023,Norte,Primavera,93,200,-69.0,-71.0
Med_9,10,2023,Oeste,Invierno,206,51,113.0,-149.0
Med_9,10,2023,Oeste,Invierno,288,255,82.0,204.0
Med_9,11,2023,Norte,Primavera,299,90,11.0,-165.0
Med_9,11,2023,Oeste,Otoño,209,261,-90.0,171.0
Med_9,2,2024,Oeste,Verano,296,253,87.0,-8.0
Med_9,2,2024,Oeste,Verano,292,287,-4.0,34.0
Med_9,3,2024,Este,Verano,256,129,-36.0,-158.0
Med_9,4,2024,Este,Primavera,226,265,-30.0,136.0
Med_9,4,2024,Oeste,Primavera,157,228,-69.0,-37.0
Med_9,4,2024,Oeste,Otoño,145,161,-12.0,-67.0
Med_9,5,2024,Sur,Invierno,77,305,-68.0,144.0
Med_9,5,2024,Oeste,Verano,297,277,220.0,-28.0
Med_9,5,2024,Oeste,Invierno,257,277,-40.0,0.0
Med_9,6,2024,Sur,Verano,59,249,-198.0,-28.0
Med_9,7,2024,Este,Primavera,133,318,74.0,69.0
Med_9,9,2024,Sur,Invierno,65,111,-68.0,-207.0
Med_9,9,2024,Este,Verano,102,308,37.0,197.0
Med_9,9,2024,Este,Otoño,141,97,39.0,-211.0
Med_9,9,2024,Norte,Invierno,281,220,140.0,123.0
Med_9,9,2024,Sur,Invierno,56,65,-225.0,-155.0
Med_9,11,2024,Oeste,Primavera,286,239,230.0,174.0
Med_9,11,2024,Oeste,Primavera,105,227,-181.0,-12.0
Med_9,11,2024,Norte,Otoño,278,152,173.0,-75.0
Med_9,11,2024,Sur,Verano,177,145,-101.0,-7.0
Med_9,12,2024,Sur,Primavera,74,191,-103.0,46.0
